Geo,Year,Geo_ID,PUMS_Column,PUMS_Estimate,PUMS_MOE,ACS_Estimate,ACS_MOE,Difference
modzcta,2023,10038,LANPFrench/Haitian/Cajun_E,377.0,79.05319333637011,77.0,78.0,300.0
modzcta,2023,10069,LANPFrench/Haitian/Cajun_E,145.0,37.31911749877404,38.0,48.0,107.0
modzcta,2023,10128,LANPFrench/Haitian/Cajun_E,1719.0,413.81356995126737,873.0,307.0,846.0
modzcta,2023,10302,LANPFrench/Haitian/Cajun_E,252.0,87.64069590355014,22.0,24.0,230.0
modzcta,2023,10314,LANPFrench/Haitian/Cajun_E,582.0,171.65184853717548,209.0,163.0,373.0
modzcta,2023,10461,LANPFrench/Haitian/Cajun_E,619.0,215.16545437452868,117.0,101.0,502.0
modzcta,2023,10462,LANPFrench/Haitian/Cajun_E,1061.0,240.73304312980417,526.0,217.0,535.0
modzcta,2023,10467,LANPFrench/Haitian/Cajun_E,1685.0,391.9014100878116,940.0,295.0,745.0
modzcta,2023,11004,LANPFrench/Haitian/Cajun_E,1569.0,207.6625069922768,614.0,267.0,955.0
modzcta,2023,11105,LANPFrench/Haitian/Cajun_E,304.0,84.37137516959517,127.0,85.0,177.0
modzcta,2023,11220,LANPFrench/Haitian/Cajun_E,576.0,242.9393045053743,199.0,99.0,377.0
modzcta,2023,11226,LANPFrench/Haitian/Cajun_E,8943.0,884.5181802031916,12920.0,1515.0,-3977.0
modzcta,2023,11230,LANPFrench/Haitian/Cajun_E,5241.0,737.1756094407724,1823.0,618.0,3418.0
modzcta,2023,11234,LANPFrench/Haitian/Cajun_E,10267.0,1087.3664226245185,7335.0,937.0,2932.0
modzcta,2023,11365,LANPFrench/Haitian/Cajun_E,879.0,243.32029363011688,216.0,196.0,663.0
modzcta,2023,11366,LANPFrench/Haitian/Cajun_E,380.0,111.03773720641932,81.0,70.0,299.0
modzcta,2023,11370,LANPFrench/Haitian/Cajun_E,246.0,66.46258674630934,9.0,14.0,237.0
modzcta,2023,11377,LANPFrench/Haitian/Cajun_E,876.0,222.7517728193079,249.0,129.0,627.0
modzcta,2023,11378,LANPFrench/Haitian/Cajun_E,155.0,70.46573901871236,19.0,21.0,136.0
modzcta,2023,11412,LANPFrench/Haitian/Cajun_E,1637.0,234.0152912181326,2531.0,650.0,-894.0
modzcta,2023,11414,LANPFrench/Haitian/Cajun_E,246.0,95.39089311401004,70.0,73.0,176.0
modzcta,2023,11422,LANPFrench/Haitian/Cajun_E,2315.0,306.4172614109047,3948.0,824.0,-1633.0
modzcta,2023,11426,LANPFrench/Haitian/Cajun_E,1382.0,182.9274703598735,387.0,226.0,995.0
modzcta,2023,11428,LANPFrench/Haitian/Cajun_E,1381.0,181.32632138356277,603.0,293.0,778.0
modzcta,2023,11429,LANPFrench/Haitian/Cajun_E,1804.0,236.56747607192256,3510.0,621.0,-1706.0
modzcta,2023,11694,LANPFrench/Haitian/Cajun_E,417.0,150.28614378470633,115.0,69.0,302.0
modzcta,2023,10312,LANPGerman/West Germanic_E,61.0,36.10543083074005,403.0,287.0,-342.0
modzcta,2023,10457,LANPGerman/West Germanic_E,46.0,28.847843730186327,5.0,9.0,41.0
modzcta,2023,10460,LANPGerman/West Germanic_E,62.0,33.780633150060766,8.0,15.0,54.0
modzcta,2023,10462,LANPGerman/West Germanic_E,78.0,32.00758118299145,19.0,22.0,59.0
modzcta,2023,11004,LANPGerman/West Germanic_E,45.0,31.111881856097668,271.0,121.0,-226.0
modzcta,2023,11201,LANPGerman/West Germanic_E,1283.0,422.8001059228683,380.0,149.0,903.0
modzcta,2023,11204,LANPGerman/West Germanic_E,7758.0,527.1486758387638,13831.0,1926.0,-6073.0
modzcta,2023,11205,LANPGerman/West Germanic_E,1910.0,253.42339207621217,9470.0,1572.0,-7560.0
modzcta,2023,11206,LANPGerman/West Germanic_E,8788.0,873.0567813627961,12850.0,1941.0,-4062.0
modzcta,2023,11207,LANPGerman/West Germanic_E,324.0,207.72437762182653,54.0,47.0,270.0
modzcta,2023,11211,LANPGerman/West Germanic_E,15223.0,1886.0301693678712,19926.0,2736.0,-4703.0
modzcta,2023,11216,LANPGerman/West Germanic_E,2578.0,331.4317809777428,799.0,435.0,1779.0
modzcta,2023,11217,LANPGerman/West Germanic_E,598.0,161.2406775922232,193.0,118.0,405.0
modzcta,2023,11218,LANPGerman/West Germanic_E,14530.0,967.8254637621172,6032.0,1287.0,8498.0
modzcta,2023,11219,LANPGerman/West Germanic_E,20466.0,1383.1786109071954,31691.0,2864.0,-11225.0
modzcta,2023,11220,LANPGerman/West Germanic_E,3648.0,361.5773055126636,239.0,214.0,3409.0
modzcta,2023,11221,LANPGerman/West Germanic_E,3097.0,406.53814971031994,280.0,173.0,2817.0
modzcta,2023,11222,LANPGerman/West Germanic_E,5696.0,705.7512797608938,231.0,110.0,5465.0
modzcta,2023,11223,LANPGerman/West Germanic_E,384.0,135.99794856343692,113.0,87.0,271.0
modzcta,2023,11226,LANPGerman/West Germanic_E,1572.0,447.6882027020026,441.0,241.0,1131.0
modzcta,2023,11228,LANPGerman/West Germanic_E,128.0,56.16233580248617,14.0,22.0,114.0
modzcta,2023,11230,LANPGerman/West Germanic_E,7916.0,653.1267130594046,3148.0,793.0,4768.0
modzcta,2023,11232,LANPGerman/West Germanic_E,1263.0,120.86155240607386,19.0,26.0,1244.0
modzcta,2023,11233,LANPGerman/West Germanic_E,1929.0,248.4953222313731,341.0,185.0,1588.0
modzcta,2023,11236,LANPGerman/West Germanic_E,486.0,159.53451962216246,169.0,118.0,317.0
modzcta,2023,11237,LANPGerman/West Germanic_E,433.0,125.20575813976104,162.0,85.0,271.0
modzcta,2023,11238,LANPGerman/West Germanic_E,1184.0,176.20251862799878,456.0,183.0,728.0
modzcta,2023,11358,LANPGerman/West Germanic_E,113.0,44.39241511228504,38.0,24.0,75.0
modzcta,2023,11363,LANPGerman/West Germanic_E,29.0,16.3200679143403,118.0,72.0,-89.0
modzcta,2023,11378,LANPGerman/West Germanic_E,307.0,68.45549174555558,27.0,26.0,280.0
modzcta,2023,11412,LANPGerman/West Germanic_E,38.0,14.944457800197249,4.0,8.0,34.0
modzcta,2023,11432,LANPGerman/West Germanic_E,102.0,33.74236035375606,29.0,34.0,73.0
modzcta,2023,11694,LANPGerman/West Germanic_E,79.0,32.192544747712745,18.0,26.0,61.0
modzcta,2023,10009,LANPKorean_E,394.0,91.45460808597332,118.0,99.0,276.0
modzcta,2023,10011,LANPKorean_E,654.0,181.67353941985465,203.0,117.0,451.0
modzcta,2023,10012,LANPKorean_E,218.0,143.81935645462974,19.0,31.0,199.0
modzcta,2023,10014,LANPKorean_E,297.0,191.63119895986213,9.0,15.0,288.0
modzcta,2023,10017,LANPKorean_E,257.0,68.84558833277424,91.0,92.0,166.0
modzcta,2023,10018,LANPKorean_E,167.0,47.05116884760237,430.0,210.0,-263.0
modzcta,2023,10021,LANPKorean_E,323.0,115.45281337940548,60.0,86.0,263.0
modzcta,2023,10022,LANPKorean_E,530.0,138.55049078351195,232.0,120.0,298.0
modzcta,2023,10024,LANPKorean_E,636.0,209.46407214027033,138.0,131.0,498.0
modzcta,2023,10031,LANPKorean_E,397.0,195.6644494054638,80.0,63.0,317.0
modzcta,2023,10040,LANPKorean_E,81.0,51.93287255671629,5.0,7.0,76.0
modzcta,2023,10069,LANPKorean_E,56.0,18.400481346425053,418.0,330.0,-362.0
modzcta,2023,10303,LANPKorean_E,57.0,37.07168624600474,5.0,12.0,52.0
modzcta,2023,10305,LANPKorean_E,297.0,122.75476153254564,11.0,15.0,286.0
modzcta,2023,10306,LANPKorean_E,415.0,143.83657169334273,59.0,86.0,356.0
modzcta,2023,10467,LANPKorean_E,216.0,104.90600594562336,48.0,39.0,168.0
modzcta,2023,11004,LANPKorean_E,90.0,36.115385744747265,1339.0,355.0,-1249.0
modzcta,2023,11207,LANPKorean_E,238.0,130.26962199949546,30.0,43.0,208.0
modzcta,2023,11213,LANPKorean_E,187.0,123.99413312202394,23.0,22.0,164.0
modzcta,2023,11228,LANPKorean_E,159.0,66.37039668640163,46.0,44.0,113.0
modzcta,2023,11231,LANPKorean_E,147.0,54.243181858328306,21.0,22.0,126.0
modzcta,2023,11236,LANPKorean_E,179.0,136.94772667515514,12.0,18.0,167.0
modzcta,2023,11354,LANPKorean_E,3870.0,502.7160088621192,5454.0,998.0,-1584.0
modzcta,2023,11355,LANPKorean_E,5628.0,731.0069738673079,2602.0,629.0,3026.0
modzcta,2023,11356,LANPKorean_E,1788.0,232.2945242652208,908.0,561.0,880.0
modzcta,2023,11358,LANPKorean_E,2892.0,285.5474242410833,4544.0,631.0,-1652.0
modzcta,2023,11363,LANPKorean_E,598.0,90.76491115980382,232.0,98.0,366.0
modzcta,2023,11365,LANPKorean_E,1644.0,230.5178861864633,3177.0,940.0,-1533.0
modzcta,2023,11367,LANPKorean_E,1194.0,262.96763720710055,144.0,90.0,1050.0
modzcta,2023,11368,LANPKorean_E,777.0,237.8704585442832,198.0,113.0,579.0
modzcta,2023,11415,LANPKorean_E,21.0,12.328033878081976,124.0,88.0,-103.0
modzcta,2023,11421,LANPKorean_E,43.0,25.574674837770825,5.0,10.0,38.0
modzcta,2023,11423,LANPKorean_E,183.0,46.94974956045336,7.0,27.0,176.0
modzcta,2023,11427,LANPKorean_E,372.0,49.450375262390686,129.0,133.0,243.0
modzcta,2023,11432,LANPKorean_E,836.0,225.14379284490263,286.0,204.0,550.0
modzcta,2023,10001,LANPOther Asian and Pacific Island_E,493.0,88.23389494323203,292.0,103.0,201.0
modzcta,2023,10003,LANPOther Asian and Pacific Island_E,787.0,159.09326885510708,1335.0,214.0,-548.0
modzcta,2023,10007,LANPOther Asian and Pacific Island_E,163.0,70.65817458382188,27.0,35.0,136.0
modzcta,2023,10010,LANPOther Asian and Pacific Island_E,554.0,129.95661622300648,254.0,140.0,300.0
modzcta,2023,10018,LANPOther Asian and Pacific Island_E,189.0,38.46430549895367,85.0,63.0,104.0
modzcta,2023,10021,LANPOther Asian and Pacific Island_E,968.0,264.53908491164503,393.0,292.0,575.0
modzcta,2023,10024,LANPOther Asian and Pacific Island_E,826.0,242.90928312947008,170.0,127.0,656.0
modzcta,2023,10028,LANPOther Asian and Pacific Island_E,1026.0,280.29137486240904,417.0,199.0,609.0
modzcta,2023,10035,LANPOther Asian and Pacific Island_E,354.0,116.89454482278413,108.0,70.0,246.0
modzcta,2023,10044,LANPOther Asian and Pacific Island_E,246.0,67.27304650766554,741.0,299.0,-495.0
modzcta,2023,10280,LANPOther Asian and Pacific Island_E,174.0,75.50596270712343,1.0,2.0,173.0
modzcta,2023,10306,LANPOther Asian and Pacific Island_E,672.0,162.62426153752355,316.0,190.0,356.0
modzcta,2023,10309,LANPOther Asian and Pacific Island_E,101.0,49.95062058315174,496.0,307.0,-395.0
modzcta,2023,10314,LANPOther Asian and Pacific Island_E,1444.0,340.37935777478015,2661.0,620.0,-1217.0
modzcta,2023,10460,LANPOther Asian and Pacific Island_E,59.0,29.380492807709683,12.0,14.0,47.0
modzcta,2023,10465,LANPOther Asian and Pacific Island_E,226.0,124.68675755531557,22.0,29.0,204.0
modzcta,2023,11004,LANPOther Asian and Pacific Island_E,426.0,111.82464324093164,5313.0,1154.0,-4887.0
modzcta,2023,11101,LANPOther Asian and Pacific Island_E,1774.0,309.9707553087685,753.0,284.0,1021.0
modzcta,2023,11102,LANPOther Asian and Pacific Island_E,711.0,156.33211874292022,365.0,183.0,346.0
modzcta,2023,11105,LANPOther Asian and Pacific Island_E,723.0,158.83502432980907,354.0,160.0,369.0
modzcta,2023,11205,LANPOther Asian and Pacific Island_E,401.0,79.19254965160651,198.0,91.0,203.0
modzcta,2023,11206,LANPOther Asian and Pacific Island_E,864.0,200.23163090812983,400.0,211.0,464.0
modzcta,2023,11210,LANPOther Asian and Pacific Island_E,647.0,168.3858917712577,304.0,160.0,343.0
modzcta,2023,11220,LANPOther Asian and Pacific Island_E,964.0,288.8497986509595,458.0,201.0,506.0
modzcta,2023,11224,LANPOther Asian and Pacific Island_E,903.0,255.39707125613555,163.0,176.0,740.0
modzcta,2023,11226,LANPOther Asian and Pacific Island_E,1311.0,374.9650845819816,384.0,210.0,927.0
modzcta,2023,11230,LANPOther Asian and Pacific Island_E,1594.0,431.0819203478883,3174.0,761.0,-1580.0
modzcta,2023,11360,LANPOther Asian and Pacific Island_E,306.0,68.91494781186042,19.0,33.0,287.0
modzcta,2023,11365,LANPOther Asian and Pacific Island_E,539.0,141.90368925229816,100.0,84.0,439.0
modzcta,2023,11368,LANPOther Asian and Pacific Island_E,4068.0,671.5668172382836,1396.0,744.0,2672.0
modzcta,2023,11369,LANPOther Asian and Pacific Island_E,780.0,188.65419202626887,180.0,145.0,600.0
modzcta,2023,11373,LANPOther Asian and Pacific Island_E,4579.0,899.4706330349413,6619.0,1016.0,-2040.0
modzcta,2023,11411,LANPOther Asian and Pacific Island_E,357.0,93.23053184432582,1.0,2.0,356.0
modzcta,2023,11413,LANPOther Asian and Pacific Island_E,686.0,176.47915922236896,65.0,75.0,621.0
modzcta,2023,11422,LANPOther Asian and Pacific Island_E,628.0,165.0033096316807,65.0,62.0,563.0
modzcta,2023,10001,LANPOther Indo-European_E,1404.0,204.9146251332039,607.0,221.0,797.0
modzcta,2023,10011,LANPOther Indo-European_E,2322.0,356.10878595450333,1307.0,462.0,1015.0
modzcta,2023,10014,LANPOther Indo-European_E,1474.0,371.3525596100337,783.0,285.0,691.0
modzcta,2023,10031,LANPOther Indo-European_E,1702.0,366.2448917568725,729.0,298.0,973.0
modzcta,2023,10038,LANPOther Indo-European_E,961.0,221.7088640294707,420.0,190.0,541.0
modzcta,2023,10039,LANPOther Indo-European_E,386.0,109.48189797555064,85.0,66.0,301.0
modzcta,2023,10044,LANPOther Indo-European_E,621.0,96.99189264595124,1316.0,467.0,-695.0
modzcta,2023,10461,LANPOther Indo-European_E,3632.0,463.85871443237846,6327.0,1062.0,-2695.0
modzcta,2023,10462,LANPOther Indo-European_E,6223.0,559.9366310979239,11160.0,1320.0,-4937.0
modzcta,2023,10464,LANPOther Indo-European_E,264.0,49.03079526238115,78.0,88.0,186.0
modzcta,2023,10468,LANPOther Indo-European_E,2668.0,396.93989074659225,750.0,289.0,1918.0
modzcta,2023,10473,LANPOther Indo-European_E,4286.0,536.2693118548715,562.0,337.0,3724.0
modzcta,2023,10475,LANPOther Indo-European_E,2278.0,412.3197221423958,421.0,329.0,1857.0
modzcta,2023,11004,LANPOther Indo-European_E,2129.0,238.6268782537171,12282.0,1539.0,-10153.0
modzcta,2023,11101,LANPOther Indo-European_E,6783.0,560.9545770600503,3946.0,1009.0,2837.0
modzcta,2023,11102,LANPOther Indo-European_E,5204.0,451.7767487031314,3710.0,683.0,1494.0
modzcta,2023,11109,LANPOther Indo-European_E,1088.0,143.55546454844773,303.0,231.0,785.0
modzcta,2023,11204,LANPOther Indo-European_E,7198.0,662.8251479209365,5627.0,833.0,1571.0
modzcta,2023,11205,LANPOther Indo-European_E,916.0,165.70449034371055,560.0,164.0,356.0
modzcta,2023,11207,LANPOther Indo-European_E,4087.0,779.8792552324256,699.0,294.0,3388.0
modzcta,2023,11208,LANPOther Indo-European_E,4584.0,962.548908566268,10420.0,1701.0,-5836.0
modzcta,2023,11218,LANPOther Indo-European_E,4800.0,577.8635903098065,8716.0,1403.0,-3916.0
modzcta,2023,11219,LANPOther Indo-European_E,7317.0,823.8313100337085,2640.0,656.0,4677.0
modzcta,2023,11220,LANPOther Indo-European_E,3839.0,486.0486093231178,2268.0,562.0,1571.0
modzcta,2023,11226,LANPOther Indo-European_E,3896.0,648.7177163381625,1625.0,386.0,2271.0
modzcta,2023,11230,LANPOther Indo-European_E,5761.0,763.0353558596096,8154.0,1181.0,-2393.0
modzcta,2023,11232,LANPOther Indo-European_E,914.0,152.6987449257078,313.0,182.0,601.0
modzcta,2023,11236,LANPOther Indo-European_E,1885.0,425.0350995986982,422.0,167.0,1463.0
modzcta,2023,11354,LANPOther Indo-European_E,4239.0,538.2380697478663,2528.0,714.0,1711.0
modzcta,2023,11357,LANPOther Indo-European_E,2928.0,371.7455880438205,5564.0,763.0,-2636.0
modzcta,2023,11365,LANPOther Indo-European_E,4406.0,451.09640296760847,2149.0,595.0,2257.0
modzcta,2023,11366,LANPOther Indo-European_E,1594.0,199.80414335251857,921.0,338.0,673.0
modzcta,2023,11368,LANPOther Indo-European_E,10519.0,1117.5398049380085,2763.0,1047.0,7756.0
modzcta,2023,11369,LANPOther Indo-European_E,3324.0,508.09631719375375,1952.0,485.0,1372.0
modzcta,2023,11370,LANPOther Indo-European_E,2907.0,303.83926040953537,4788.0,903.0,-1881.0
modzcta,2023,11378,LANPOther Indo-European_E,2858.0,333.97015833380846,1671.0,453.0,1187.0
modzcta,2023,11411,LANPOther Indo-European_E,1848.0,199.05938212417684,202.0,152.0,1646.0
modzcta,2023,11412,LANPOther Indo-European_E,3426.0,333.61608469821454,988.0,372.0,2438.0
modzcta,2023,11413,LANPOther Indo-European_E,4033.0,381.6579336350768,283.0,204.0,3750.0
modzcta,2023,11417,LANPOther Indo-European_E,3349.0,330.4862290833815,4407.0,691.0,-1058.0
modzcta,2023,11419,LANPOther Indo-European_E,5787.0,496.7381035745177,8534.0,1329.0,-2747.0
modzcta,2023,11421,LANPOther Indo-European_E,6000.0,773.6006725096391,2755.0,643.0,3245.0
modzcta,2023,11422,LANPOther Indo-European_E,3141.0,352.106866051929,216.0,111.0,2925.0
modzcta,2023,11426,LANPOther Indo-European_E,1875.0,210.20362236332545,5404.0,1285.0,-3529.0
modzcta,2023,11427,LANPOther Indo-European_E,2254.0,194.840966500982,3810.0,766.0,-1556.0
modzcta,2023,11429,LANPOther Indo-European_E,2461.0,271.8497056379045,861.0,433.0,1600.0
modzcta,2023,11432,LANPOther Indo-European_E,6720.0,556.2238687808275,18124.0,1862.0,-11404.0
modzcta,2023,11434,LANPOther Indo-European_E,6029.0,520.8294125845155,1158.0,453.0,4871.0
modzcta,2023,11436,LANPOther Indo-European_E,1837.0,178.89203368719853,645.0,237.0,1192.0
modzcta,2023,10017,LANPOther and Unspecified Languages_E,154.0,50.82563803606631,6.0,42.0,148.0
modzcta,2023,10018,LANPOther and Unspecified Languages_E,143.0,45.76477279232952,38.0,45.0,105.0
modzcta,2023,10305,LANPOther and Unspecified Languages_E,793.0,215.38182810202105,32.0,69.0,761.0
modzcta,2023,10306,LANPOther and Unspecified Languages_E,552.0,194.5458113513431,126.0,88.0,426.0
modzcta,2023,10461,LANPOther and Unspecified Languages_E,1062.0,268.15246386117286,228.0,134.0,834.0
modzcta,2023,10463,LANPOther and Unspecified Languages_E,2098.0,656.1040748821594,879.0,311.0,1219.0
modzcta,2023,10465,LANPOther and Unspecified Languages_E,909.0,284.37247709381313,199.0,104.0,710.0
modzcta,2023,10468,LANPOther and Unspecified Languages_E,1895.0,302.52898958570717,3159.0,951.0,-1264.0
modzcta,2023,11004,LANPOther and Unspecified Languages_E,426.0,90.0988568509642,222.0,112.0,204.0
modzcta,2023,11218,LANPOther and Unspecified Languages_E,2286.0,412.8787149466201,1098.0,500.0,1188.0
modzcta,2023,11220,LANPOther and Unspecified Languages_E,973.0,209.80060238326908,234.0,127.0,739.0
modzcta,2023,11228,LANPOther and Unspecified Languages_E,384.0,107.00381477875504,14.0,15.0,370.0
modzcta,2023,11232,LANPOther and Unspecified Languages_E,298.0,67.62281104262931,127.0,65.0,171.0
modzcta,2023,11239,LANPOther and Unspecified Languages_E,409.0,126.3507852260498,151.0,102.0,258.0
modzcta,2023,11373,LANPOther and Unspecified Languages_E,1154.0,776.0417348775658,110.0,84.0,1044.0
modzcta,2023,11417,LANPOther and Unspecified Languages_E,159.0,100.2140419481455,16.0,23.0,143.0
modzcta,2023,11426,LANPOther and Unspecified Languages_E,375.0,79.3670278028388,144.0,112.0,231.0
modzcta,2023,11428,LANPOther and Unspecified Languages_E,376.0,78.67488957132257,114.0,81.0,262.0
modzcta,2023,11693,LANPOther and Unspecified Languages_E,319.0,92.6626787472529,63.0,78.0,256.0
modzcta,2023,11694,LANPOther and Unspecified Languages_E,517.0,150.13396299585247,189.0,113.0,328.0
modzcta,2023,10005,LANPRussian/Polish/Slavic_E,148.0,47.20465930559504,35.0,59.0,113.0
modzcta,2023,10010,LANPRussian/Polish/Slavic_E,761.0,261.4046726413737,295.0,190.0,466.0
modzcta,2023,10011,LANPRussian/Polish/Slavic_E,857.0,212.3931753423415,304.0,271.0,553.0
modzcta,2023,10014,LANPRussian/Polish/Slavic_E,460.0,143.86536218012213,112.0,93.0,348.0
modzcta,2023,10028,LANPRussian/Polish/Slavic_E,1270.0,330.3167514994661,550.0,311.0,720.0
modzcta,2023,10032,LANPRussian/Polish/Slavic_E,862.0,263.51503888661733,242.0,124.0,620.0
modzcta,2023,10034,LANPRussian/Polish/Slavic_E,588.0,183.72533737294057,204.0,103.0,384.0
modzcta,2023,10037,LANPRussian/Polish/Slavic_E,141.0,48.15655199718103,28.0,34.0,113.0
modzcta,2023,10044,LANPRussian/Polish/Slavic_E,305.0,79.27969312931141,975.0,554.0,-670.0
modzcta,2023,10302,LANPRussian/Polish/Slavic_E,441.0,121.75949749701066,145.0,132.0,296.0
modzcta,2023,10305,LANPRussian/Polish/Slavic_E,2594.0,406.9500996043277,5041.0,1194.0,-2447.0
modzcta,2023,10314,LANPRussian/Polish/Slavic_E,5546.0,879.4720482720895,2637.0,755.0,2909.0
modzcta,2023,10465,LANPRussian/Polish/Slavic_E,226.0,110.84595786779155,65.0,40.0,161.0
modzcta,2023,10468,LANPRussian/Polish/Slavic_E,562.0,147.2892422169945,87.0,125.0,475.0
modzcta,2023,10472,LANPRussian/Polish/Slavic_E,72.0,36.68699945494743,8.0,18.0,64.0
modzcta,2023,11004,LANPRussian/Polish/Slavic_E,45.0,21.519852948728577,1165.0,403.0,-1120.0
modzcta,2023,11101,LANPRussian/Polish/Slavic_E,1132.0,197.20819654074256,649.0,237.0,483.0
modzcta,2023,11102,LANPRussian/Polish/Slavic_E,1198.0,243.77656917477384,675.0,204.0,523.0
modzcta,2023,11103,LANPRussian/Polish/Slavic_E,1178.0,239.67744077331903,2206.0,549.0,-1028.0
modzcta,2023,11105,LANPRussian/Polish/Slavic_E,1217.0,247.67947627950963,653.0,234.0,564.0
modzcta,2023,11203,LANPRussian/Polish/Slavic_E,409.0,174.0351521414248,44.0,41.0,365.0
modzcta,2023,11205,LANPRussian/Polish/Slavic_E,686.0,161.6369911374627,367.0,146.0,319.0
modzcta,2023,11206,LANPRussian/Polish/Slavic_E,2511.0,430.56330846888983,985.0,352.0,1526.0
modzcta,2023,11207,LANPRussian/Polish/Slavic_E,923.0,203.09365594957828,136.0,81.0,787.0
modzcta,2023,11208,LANPRussian/Polish/Slavic_E,917.0,245.3403472592024,132.0,149.0,785.0
modzcta,2023,11210,LANPRussian/Polish/Slavic_E,2839.0,297.73233932048737,1572.0,548.0,1267.0
modzcta,2023,11211,LANPRussian/Polish/Slavic_E,5000.0,961.33001043124,2228.0,678.0,2772.0
modzcta,2023,11219,LANPRussian/Polish/Slavic_E,4541.0,618.7960407817011,2507.0,652.0,2034.0
modzcta,2023,11220,LANPRussian/Polish/Slavic_E,2837.0,579.5487623076555,1748.0,434.0,1089.0
modzcta,2023,11222,LANPRussian/Polish/Slavic_E,1871.0,359.72907333911616,4782.0,770.0,-2911.0
modzcta,2023,11223,LANPRussian/Polish/Slavic_E,17886.0,798.2682346310204,11093.0,1276.0,6793.0
modzcta,2023,11226,LANPRussian/Polish/Slavic_E,4850.0,578.1014462889497,617.0,249.0,4233.0
modzcta,2023,11228,LANPRussian/Polish/Slavic_E,3384.0,321.4139986965679,1077.0,299.0,2307.0
modzcta,2023,11229,LANPRussian/Polish/Slavic_E,21230.0,1419.6967189107163,16626.0,1357.0,4604.0
modzcta,2023,11230,LANPRussian/Polish/Slavic_E,6388.0,665.3959643255167,13122.0,1357.0,-6734.0
modzcta,2023,11232,LANPRussian/Polish/Slavic_E,705.0,185.2351768720281,317.0,141.0,388.0
modzcta,2023,11234,LANPRussian/Polish/Slavic_E,3057.0,755.3137312835206,5388.0,1085.0,-2331.0
modzcta,2023,11235,LANPRussian/Polish/Slavic_E,26183.0,1086.421229920977,37614.0,1926.0,-11431.0
modzcta,2023,11236,LANPRussian/Polish/Slavic_E,2972.0,726.0070687732427,230.0,161.0,2742.0
modzcta,2023,11239,LANPRussian/Polish/Slavic_E,153.0,41.03704153629534,1753.0,413.0,-1600.0
modzcta,2023,11356,LANPRussian/Polish/Slavic_E,426.0,100.61744329155854,151.0,133.0,275.0
modzcta,2023,11361,LANPRussian/Polish/Slavic_E,497.0,156.84208906900076,200.0,87.0,297.0
modzcta,2023,11362,LANPRussian/Polish/Slavic_E,307.0,96.94504041033866,113.0,88.0,194.0
modzcta,2023,11365,LANPRussian/Polish/Slavic_E,2273.0,445.7202504349544,918.0,338.0,1355.0
modzcta,2023,11369,LANPRussian/Polish/Slavic_E,739.0,287.98852386616613,112.0,92.0,627.0
modzcta,2023,11372,LANPRussian/Polish/Slavic_E,1226.0,474.87122311548086,2750.0,1012.0,-1524.0
modzcta,2023,11378,LANPRussian/Polish/Slavic_E,4130.0,414.8037322976266,5665.0,830.0,-1535.0
modzcta,2023,11413,LANPRussian/Polish/Slavic_E,78.0,34.266912207068394,10.0,14.0,68.0
modzcta,2023,11414,LANPRussian/Polish/Slavic_E,164.0,69.47252321892091,565.0,292.0,-401.0
modzcta,2023,11415,LANPRussian/Polish/Slavic_E,595.0,112.09971963345951,2083.0,607.0,-1488.0
modzcta,2023,11420,LANPRussian/Polish/Slavic_E,289.0,122.42357615778658,12.0,13.0,277.0
modzcta,2023,11432,LANPRussian/Polish/Slavic_E,2313.0,488.51589092182047,1111.0,376.0,1202.0
modzcta,2023,11693,LANPRussian/Polish/Slavic_E,343.0,77.47910422648324,960.0,327.0,-617.0
modzcta,2023,11697,LANPRussian/Polish/Slavic_E,125.0,28.15587362698949,28.0,33.0,97.0
modzcta,2023,10003,LANPSpanish_E,5729.0,410.8900006145373,2566.0,572.0,3163.0
modzcta,2023,10004,LANPSpanish_E,199.0,34.576702979782596,58.0,35.0,141.0
modzcta,2023,10009,LANPSpanish_E,7877.0,619.6352667683922,10065.0,1515.0,-2188.0
modzcta,2023,10011,LANPSpanish_E,5492.0,577.1760618655268,3874.0,865.0,1618.0
modzcta,2023,10013,LANPSpanish_E,1970.0,245.01698118117264,852.0,307.0,1118.0
modzcta,2023,10018,LANPSpanish_E,1413.0,158.57683749757285,819.0,314.0,594.0
modzcta,2023,10023,LANPSpanish_E,7753.0,872.6703468196586,4693.0,956.0,3060.0
modzcta,2023,10027,LANPSpanish_E,15987.0,848.8385838112864,11285.0,1395.0,4702.0
modzcta,2023,10028,LANPSpanish_E,3126.0,466.6329472538451,1656.0,517.0,1470.0
modzcta,2023,10031,LANPSpanish_E,17526.0,1118.0119492241165,24846.0,2238.0,-7320.0
modzcta,2023,10037,LANPSpanish_E,4529.0,238.2941361902456,2658.0,698.0,1871.0
modzcta,2023,10039,LANPSpanish_E,5235.0,496.0326106382795,8007.0,2014.0,-2772.0
modzcta,2023,10282,LANPSpanish_E,284.0,49.32616785007914,70.0,68.0,214.0
modzcta,2023,10301,LANPSpanish_E,7311.0,497.60894182034207,5856.0,936.0,1455.0
modzcta,2023,10302,LANPSpanish_E,3734.0,258.069837387169,5431.0,1164.0,-1697.0
modzcta,2023,10305,LANPSpanish_E,4615.0,366.0420357789128,2938.0,630.0,1677.0
modzcta,2023,10451,LANPSpanish_E,25160.0,785.0838826097408,19082.0,1910.0,6078.0
modzcta,2023,10456,LANPSpanish_E,43775.0,1503.822988212254,35079.0,3120.0,8696.0
